2000,100,0.1,40,0.05,10,5,50
0.935130928291,0.590716537571,0.544845426947,0.989517764484
1000,100,0.1,50,0.05,10,5,50
0.922614473828,0.477089611897,0.533334056197,0.983645404667
1000,100,0.1,40,0.05,10,5,50
0.928057378538,0.514543534893,0.534964881921,0.986201774511
2000,100,0.1,50,0.05,10,5,50
0.930435934087,0.582091981914,0.529585459945,0.98951802705
