2000,100,0.1,40,0.05,10,5,50
0.94507047485,0.588751821783,0.615391319468,0.98806566827
1000,100,0.1,50,0.05,10,5,50
0.94391661143,0.565093352355,0.564570901847,0.987656659119
1000,100,0.1,40,0.05,10,5,50
0.94158982124,0.591259132751,0.573235263411,0.988873937066
2000,100,0.1,50,0.05,10,5,50
0.948196110379,0.617399361941,0.587542735057,0.989856293648
